gender,province,education,age_group,votechoice,citizenship,vote_literal,vote_ndp,vote_green,vote_conservative,vote_people,vote_Bloc
Male,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,medium,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,adult,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,ON,low,young_people,People_Party,Canadian citizen,0,0,0,0,1,0
Female,SK,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,MB,high,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,NL,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,medium,very_old_people,People_Party,Canadian citizen,0,0,0,0,1,0
Male,ON,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,medium,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,high,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,NS,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NS,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,NS,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,NS,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,low,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Others,NS,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,AB,medium,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,SK,low,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,old_people,People_Party,Canadian citizen,0,0,0,0,1,0
Male,ON,medium,adult,People_Party,Canadian citizen,0,0,0,0,1,0
Female,SK,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,high,very_old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,BC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NS,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NS,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NL,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,SK,low,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NS,low,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,SK,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,NS,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,high,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,NL,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,MB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,very_old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,BC,high,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NL,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,BC,high,very_old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,high,very_old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,low,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,AB,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,BC,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,NS,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,People_Party,Canadian citizen,0,0,0,0,1,0
Female,ON,medium,young_people,People_Party,Canadian citizen,0,0,0,0,1,0
Female,AB,low,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,MB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,high,very_old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,QC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,NB,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,SK,low,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NS,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,MB,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,ON,medium,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,NL,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,QC,medium,adult,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,AB,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,BC,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,BC,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NB,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,very_old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,adult,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,ON,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,high,young_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,BC,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Others,QC,medium,very_old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,QC,high,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,ON,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,very_old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,QC,medium,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,AB,medium,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,medium,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,BC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,SK,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,AB,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,MB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,low,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,high,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Others,BC,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,BC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NB,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,MB,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,MB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,medium,adult,People_Party,Canadian citizen,0,0,0,0,1,0
Female,QC,high,adult,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,QC,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,SK,high,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,MB,medium,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NS,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,MB,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,NS,high,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,BC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,SK,high,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,high,adult,People_Party,Canadian citizen,0,0,0,0,1,0
Female,ON,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,MB,low,very_old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NS,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,medium,young_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,low,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Female,ON,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,high,adult,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,AB,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,AB,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,SK,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,BC,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,low,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,BC,medium,young_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,BC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,NB,low,young_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,low,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,medium,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,AB,high,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,old_people,NDP,Canadian citizen,0,1,0,0,0,0
Male,ON,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,NS,medium,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,high,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Male,QC,low,old_people,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,QC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,QC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,very_old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Female,QC,medium,adult,People_Party,Canadian citizen,0,0,0,0,1,0
Female,NL,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,NS,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,NS,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,ON,high,old_people,Green_Party,Canadian citizen,0,0,1,0,0,0
Male,ON,high,adult,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,QC,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,QC,high,adult,Bloc_Quebecois,Canadian citizen,0,0,0,0,0,1
Female,ON,medium,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,ON,medium,adult,NDP,Canadian citizen,0,1,0,0,0,0
Female,QC,medium,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
Male,ON,high,old_people,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Male,NB,medium,adult,Liberal_Party,Canadian citizen,1,0,0,0,0,0
Female,AB,high,old_people,Conservative_Party,Canadian citizen,0,0,0,1,0,0
